tconst,title,year,genres,rating,votes,directorID,topActors
tt0018054,The King of Kings,1927.0,"Biography,Drama,Family",7.3,2576,nm0001124,"['nm0912478', 'nm0191818', 'nm0868458']"
tt0018066,The End of St. Petersburg,1927.0,Drama,7.3,1933,"nm0699877,nm0231151","['nm0158297', 'nm0053012', 'nm0161548']"
tt0018097,London After Midnight,1927.0,"Horror,Mystery,Thriller",6.7,1535,nm0115218,"['nm0151606', 'nm0206496', 'nm0910400']"
tt0018107,Love,1927.0,"Drama,Romance",6.8,1263,"nm0332539,nm0318105","['nm0318105', 'nm0001256', 'nm0269493']"
tt0018192,Napoleon,1927.0,"Biography,Drama,History",8.2,9432,nm0304098,"['nm0226387', 'nm0745565', 'nm0885965']"
tt0018217,October (Ten Days that Shook the World),1928.0,"Drama,History",7.4,8812,"nm0017893,nm0001178","['nm0515104', 'nm3640809', 'nm0631634']"
tt0018311,The Red Mill,1927.0,"Comedy,Romance",6.8,1555,nm0000779,"['nm0203836', 'nm0601698', 'nm0269771']"
tt0018328,The Ring,1927.0,"Drama,Romance,Sport",6.1,4159,nm0000033,"['nm0109895', 'nm0356233', 'nm0402842']"
tt0018379,7th Heaven,1927.0,"Drama,Romance",7.5,4464,nm0097648,"['nm0310980', 'nm0268190', 'nm0054133']"
tt0018440,Spring Fever,1927.0,Comedy,6.4,1115,nm0781292,"['nm0354313', 'nm0001076', 'nm0037761']"
tt0018451,The Student Prince in Old Heidelberg,1927.0,"Drama,Romance",7.5,1760,"nm0523932,nm0821472","['nm0003895', 'nm0790454', 'nm0380965']"
tt0018455,Sunrise,1927.0,"Drama,Romance",8.1,55596,nm0003638,"['nm0639563', 'nm0310980', 'nm0515272']"
tt0018471,Tell It to the Marines,1926.0,"Comedy,Drama,Romance",7.1,1693,nm0384276,"['nm0151606', 'nm0354313', 'nm0090187']"
tt0018505,Bed and Sofa,1927.0,"Comedy,Drama",7.3,1403,nm0740282,"['nm0283901', 'nm0060693', 'nm0783979']"
tt0018515,Two Arabian Knights,1927.0,"Adventure,Comedy,Romance",6.6,1222,nm0587277,"['nm0101955', 'nm0000802', 'nm0938464']"
tt0018526,Underworld,1927.0,"Crime,Drama,Film-Noir",7.5,3720,"nm0903049,nm0744504","['nm0051628', 'nm0111612', 'nm0107574']"
tt0018528,The Unknown,1927.0,"Drama,Horror,Romance",7.7,9883,nm0115218,"['nm0151606', 'nm0449908', 'nm0001076']"
tt0018578,Wings,1927.0,"Action,Drama,Romance",7.5,15542,"nm0920074,nm0195496","['nm0001966', 'nm0736777', 'nm0035159']"
tt0018618,Across to Singapore,1928.0,"Crime,Drama,Romance",6.2,1233,nm0631438,"['nm0003895', 'nm0001076', 'nm0868458']"
tt0018684,Beggars of Life,1928.0,"Adventure,Crime,Drama",7.4,1444,nm0920074,"['nm0000891', 'nm0035159', 'nm0000315']"
tt0018737,Pandora's Box,1929.0,"Crime,Drama,Romance",7.7,12530,nm0655065,"['nm0000315', 'nm0466776', 'nm0496473']"
tt0018742,The Cameraman,1928.0,"Comedy,Drama,Family",8.0,13979,"nm0781292,nm0000036","['nm0000036', 'nm0206496', 'nm0329467']"
tt0018756,Champagne,1928.0,Comedy,5.4,2872,nm0000033,"['nm0050151', 'nm0103113', 'nm0901873']"
tt0018770,The Fall of the House of Usher,1928.0,"Drama,Fantasy,Horror",7.2,4833,nm0258477,"['nm0213581', 'nm0304101', 'nm0484012']"
tt0018773,The Circus,1928.0,"Comedy,Family,Romance",8.1,37559,nm0000122,"['nm0000122', 'nm0448224', 'nm0305087']"
tt0018806,The Crowd,1928.0,"Drama,Romance",8.0,9718,nm0896542,"['nm0090187', 'nm0615014', 'nm0729991']"
tt0018839,The Docks of New York,1928.0,"Crime,Drama,Film-Noir",7.5,5327,nm0903049,"['nm0051628', 'nm0173993', 'nm0045754']"
tt0018876,The Farmer's Wife,1928.0,"Comedy,Drama,Romance",5.8,3299,nm0000033,"['nm0858977', 'nm0356233', 'nm0363104']"
tt0019071,The Last Command,1928.0,"Drama,Romance,War",7.9,4853,nm0903049,"['nm0417837', 'nm0107574', 'nm0001635']"
tt0019074,"Laugh, Clown, Laugh",1928.0,"Drama,Romance",7.5,2243,nm0107543,"['nm0151606', 'nm0796900', 'nm0949835']"
tt0019096,Lights of New York,1928.0,"Crime,Drama,Music",5.7,1013,nm0289381,"['nm0182557', 'nm0484812', 'nm0139794']"
tt0019109,Lonesome,1928.0,"Comedy,Drama,Romance",7.7,2806,nm0270838,"['nm0448661', 'nm0874497', 'nm0390345']"
tt0019130,The Man Who Laughs,1928.0,"Drama,Horror,Mystery",7.6,8761,nm0501902,"['nm0679907', 'nm0891998', 'nm0891998']"
tt0019195,The Mysterious Lady,1928.0,"Drama,Romance",7.2,1513,nm0629243,"['nm0001256', 'nm0619261', 'nm0167032']"
tt0019237,Our Dancing Daughters,1928.0,Drama,6.7,2124,nm0064600,"['nm0001076', 'nm0113902', 'nm0039989']"
tt0019254,The Passion of Joan of Arc,1928.0,"Biography,Drama,History",8.1,65615,nm0003433,"['nm0266029', 'nm0798564', 'nm0075551']"
tt0019258,The Patsy,1928.0,"Comedy,Drama,Romance",7.4,2871,nm0896542,"['nm0203836', 'nm0129772', 'nm0237597']"
tt0019286,Storm Over Asia,1928.0,"Drama,War",7.0,2433,nm0699877,"['nm0409109', 'nm0409105', 'nm16525066']"
tt0019304,The Racket,1928.0,"Crime,Drama,Film-Noir",6.6,1763,nm0587277,"['nm0576762', 'nm0938464', 'nm0696679']"
tt0019344,Sadie Thompson,1928.0,Drama,7.2,2937,nm0909825,"['nm0000859', 'nm0002768', 'nm0485274']"
tt0019379,Show People,1928.0,"Comedy,Romance",7.6,4143,nm0896542,"['nm0203836', 'nm0354313', 'nm0376396']"
tt0019400,The Smart Set,1928.0,"Comedy,Romance,Sport",6.3,1088,nm0176699,"['nm0354313', 'nm0392442', 'nm0206333']"
tt0019412,Speedy,1928.0,"Action,Comedy,Family",7.6,4621,nm0928514,"['nm0516001', 'nm0160680', 'nm0940437']"
tt0019415,Spies,1928.0,"Romance,Thriller",7.5,4193,nm0000485,"['nm0459030', 'nm0561276', 'nm0295992']"
tt0019421,"Steamboat Bill, Jr.",1928.0,"Action,Comedy,Drama",7.8,16998,"nm0718469,nm0000036","['nm0000036', 'nm0570297', 'nm0868458']"
tt0019429,Street Angel,1928.0,Drama,7.3,2718,nm0097648,"['nm0310980', 'nm0268190', 'nm0455592']"
tt0019558,The Wedding March,1928.0,Drama,7.3,1990,nm0002233,"['nm0002233', 'nm0002233', 'nm0942039']"
tt0019563,West of Zanzibar,1928.0,"Drama,Horror,Mystery",7.2,2066,nm0115218,"['nm0151606', 'nm0000859', 'nm0634322']"
tt0019574,White Shadows in the South Seas,1928.0,"Drama,Romance",6.8,1055,"nm0886754,nm0280904","['nm0089524', 'nm0868799', 'nm0027351']"
tt0019585,The Wind,1928.0,"Drama,Romance,Thriller",8.0,7560,nm0803705,"['nm0001273', 'nm0361319', 'nm0002311']"
tt0019591,A Woman of Affairs,1928.0,Drama,7.1,1820,nm0113284,"['nm0001256', 'nm0318105', 'nm0832011']"
tt0019611,Zvenigora,1928.0,"Drama,Fantasy",7.1,1233,nm0235590,"['nm0618858', 'nm0618858', 'nm0840935']"
tt0019630,Alibi,1929.0,"Action,Crime,Romance",5.6,1040,nm0922327,"['nm0606431', 'nm0835913', 'nm0123994']"
tt0019644,Applause,1929.0,"Drama,Musical,Romance",7.1,1559,nm0541149,"['nm0604709', 'nm0670306', 'nm0578014']"
tt0019646,L'Argent,1928.0,"Drama,Romance",7.5,1214,nm0478303,"['nm0375609', 'nm0323037', 'nm0017310']"
tt0019649,Arsenal,1929.0,"Drama,War",7.2,2459,nm0235590,"['nm0840935', 'nm0451822', 'nm0118210']"
tt0019655,Asphalt,1929.0,"Crime,Drama,Romance",7.4,1777,nm0562004,"['nm0826210', 'nm0375300', 'nm0297054']"
tt0019702,Blackmail,1929.0,"Crime,Drama,Mystery",6.9,12968,nm0000033,"['nm0648565', 'nm0519274', 'nm0021329']"
tt0019729,The Broadway Melody,1929.0,"Drama,Musical,Romance",5.5,8627,nm0064600,"['nm0522281', 'nm0656105', 'nm0454558']"
tt0019735,Bulldog Drummond,1929.0,"Crime,Drama,Mystery",6.3,1412,nm0428059,"['nm0172903', 'nm0021502', 'nm0335517']"
tt0019745,The Canary Murder Case,1929.0,"Crime,Drama,Mystery",5.9,1058,"nm0820461,nm0878338","['nm0001635', 'nm0000795', 'nm0355671']"
tt0019760,Man with a Movie Camera,1929.0,Documentary,8.3,29376,nm0895048,"['nm0442227', 'nm0841294']"
tt0019777,The Cocoanuts,1929.0,"Comedy,Musical,Romance",6.8,8553,"nm0282984,nm0763798","['nm0000050', 'nm0555617', 'nm0555597']"
tt0019788,Coquette,1929.0,"Drama,Romance",5.5,2414,nm0853130,"['nm0681933', 'nm0113902', 'nm0601596']"
tt0019811,Desert Nights,1929.0,Drama,6.7,1269,nm0631438,"['nm0318105', 'nm0868458', 'nm0634322']"
tt0019823,Disraeli,1929.0,"Biography,Drama,History",6.1,1493,nm0337586,"['nm0002183', 'nm0515967', 'nm0868456']"
tt0019824,The Divine Lady,1928.0,"Drama,History,Romance",6.1,1009,nm0515979,"['nm0341464', 'nm0889511', 'nm0912478']"
tt0019901,Woman in the Moon,1929.0,"Adventure,Comedy,Drama",7.3,4088,nm0000485,"['nm0295992', 'nm0561276', 'nm0688332']"
tt0019946,The Great Gabbo,1929.0,"Drama,Music,Romance",6.0,1074,nm0190516,"['nm0002233', 'nm0235026', 'nm0173993']"
tt0019959,Hallelujah,1929.0,"Drama,Musical",6.7,2140,nm0896542,"['nm0371438', 'nm0571904', 'nm0288371']"
tt0019976,Hell's Heroes,1929.0,"Drama,Western",7.2,1113,nm0943758,"['nm0001948', 'nm0369058', 'nm0463264']"
tt0019993,The Hollywood Revue of 1929,1929.0,"Comedy,Music",5.7,2429,"nm0718469,nm0127511,nm0396876","['nm0619261', 'nm0000912', 'nm0318105']"
tt0020018,In Old Arizona,1928.0,"Drama,Western",5.5,1424,"nm0191899,nm0909825","['nm0522926', 'nm0062828', 'nm0121282']"
tt0020030,The Iron Mask,1929.0,"Adventure,Drama,History",7.0,1486,nm0245385,"['nm0001196', 'nm0071602', 'nm0209323']"
tt0020062,The Kiss,1929.0,"Drama,Romance",6.8,1302,nm0275494,"['nm0001256', 'nm0619261', 'nm0709856']"
tt0020112,The Love Parade,1929.0,"Comedy,Musical,Romance",7.0,2773,nm0523932,"['nm0002001', 'nm0531776', 'nm0313449']"
tt0020122,Lucky Star,1929.0,"Drama,Romance",7.6,1635,nm0097648,"['nm0310980', 'nm0268190', 'nm0930711']"
tt0020142,The Manxman,1929.0,"Drama,Romance",6.2,3480,nm0000033,"['nm0648565', 'nm0109895', 'nm0444602']"
tt0020143,Marianne,1929.0,"Drama,Musical,Romance",6.0,1301,nm0502752,"['nm0203836', 'nm0062736', 'nm0336770']"
tt0020163,People on Sunday,1930.0,"Comedy,Drama,Romance",7.3,3757,"nm0802563,nm0880618,nm0322843,nm0802561,nm0003593",['nm10773518']
tt0020223,Noah's Ark,1928.0,"Drama,War",6.6,1008,"nm0002031,nm0953123","['nm0182537', 'nm0182537', 'nm0639563']"
tt0020247,Our Modern Maidens,1929.0,"Comedy,Drama",6.2,1010,nm0176699,"['nm0001076', 'nm0478942', 'nm0001195']"
tt0020269,Piccadilly,1929.0,"Crime,Drama",7.1,1990,nm0243295,"['nm0336660', 'nm0938923', 'nm0858977']"
tt0020286,A Throw of Dice,1929.0,"Adventure,Drama,Romance",6.5,1085,nm0652302,"['nm0222489', 'nm0706795', 'nm0746958']"
tt0020298,Queen Kelly,1929.0,Drama,7.1,3433,"nm0002233,nm0092915","['nm0841797', 'nm0841797', 'nm0126430']"
tt0020442,Spite Marriage,1929.0,Comedy,6.9,2677,"nm0781292,nm0000036","['nm0000036', 'nm0780941', 'nm0247305']"
tt0020451,The General Line,1929.0,Drama,7.2,1802,"nm0017893,nm0001178","['nm0487604', 'nm0411978', 'nm2599657']"
tt0020475,Diary of a Lost Girl,1929.0,Drama,7.8,5029,nm0655065,"['nm0000315', 'nm0746280', 'nm0003248']"
tt0020514,The Trespasser,1929.0,"Drama,Romance",6.5,1478,nm0332539,"['nm0841797', 'nm0024739', 'nm0695525']"
tt0020570,The White Hell of Pitz Palu,1929.0,"Action,Adventure,Drama",7.2,1167,"nm0266691,nm0655065","['nm0226158', 'nm0726166', 'nm0676812']"
tt0020620,Abraham Lincoln,1930.0,"Biography,Drama,War",5.7,1813,nm0000428,"['nm0404158', 'nm0580916', 'nm0861438']"
tt0020629,All Quiet on the Western Front,1930.0,"Drama,War",8.1,70286,nm0587277,"['nm0000817', 'nm0938464', 'nm0942046']"
tt0020640,Animal Crackers,1930.0,"Comedy,Family,Musical",7.4,15733,nm0373511,"['nm0000050', 'nm0555617', 'nm0555597']"
tt0020641,Anna Christie,1930.0,"Drama,Romance",6.5,3710,nm0113284,"['nm0001256', 'nm0001948', 'nm0547975']"
tt0020668,The Bat Whispers,1930.0,"Crime,Drama,Horror",6.3,1356,nm0922327,"['nm0606431', 'nm0580916', 'nm0049055']"
tt0020686,The Big House,1930.0,"Crime,Drama,Thriller",7.1,2791,"nm0384276,nm0934980","['nm0606431', 'nm0000891', 'nm0832011']"
tt0020691,The Big Trail,1930.0,"Adventure,Drama,Romance",7.2,4867,"nm0909825,nm0517264","['nm0000078', 'nm0161451', 'nm0107151']"
tt0020697,The Blue Angel,1930.0,"Drama,Music,Romance",7.6,17101,nm0903049,"['nm0417837', 'nm0000017', 'nm0314777']"
tt0020768,City Girl,1930.0,"Drama,Romance",7.7,3940,nm0003638,"['nm0268190', 'nm0242041', 'nm0868456']"
tt0020793,Escape from Dartmoor,1930.0,"Crime,Drama",7.5,1296,nm0002190,"['nm0772300', 'nm0377429', 'nm0054689']"
tt0020815,The Dawn Patrol,1930.0,"Action,Drama,War",7.1,2169,nm0001328,"['nm0001932', 'nm0001195', 'nm0358076']"
tt0020827,The Divorcee,1930.0,"Drama,Romance",6.7,3865,nm0502752,"['nm0790454', 'nm0599910', 'nm0606431']"
tt0020836,The Doorway to Hell,1930.0,"Crime,Drama",6.5,1429,nm0562845,"['nm0000817', 'nm0000010', 'nm0558629']"
tt0020876,Feet First,1930.0,"Adventure,Comedy,Family",6.7,1247,"nm0115669,nm0516001","['nm0516001', 'nm0448661', 'nm0574743']"
tt0020891,The Florodora Girl,1930.0,"Drama,Musical,Mystery",6.0,1434,nm0064600,"['nm0203836', 'nm0336770', 'nm0146185']"
tt0020902,Free and Easy,1930.0,"Comedy,Musical",5.5,1075,nm0781292,"['nm0000036', 'nm0656105', 'nm0295688']"
tt0020960,Hell's Angels,1930.0,"Drama,War",7.3,6329,"nm0400652,nm0332539,nm0001843","['nm0528908', 'nm0355671', 'nm0001318']"
tt0021015,Juno and the Paycock,1930.0,"Comedy,Drama",4.6,2690,nm0000033,"['nm0021329', 'nm0152361', 'nm0280178']"
tt0021025,King of Jazz,1930.0,"Animation,Comedy,Musical",6.7,1775,"nm0026960,nm0487237","['nm0092900', 'nm0092900', 'nm0478851']"
tt0021040,Ladies of Leisure,1930.0,"Drama,Romance",6.7,1778,nm0001008,"['nm0001766', 'nm0336339', 'nm0792514']"
tt0021079,Little Caesar,1931.0,"Action,Crime,Drama",7.2,15174,nm0503777,"['nm0000064', 'nm0000064', 'nm0001195']"
tt0021106,Madam Satan,1930.0,"Comedy,Drama,Musical",6.3,1376,nm0001124,"['nm0425512', 'nm0425512', 'nm0219666']"
tt0021128,Mary,1931.0,"Drama,Mystery,Thriller",5.7,1078,nm0000033,"['nm0002154', 'nm0874781', 'nm0333675']"
tt0021148,Min and Bill,1930.0,"Comedy,Drama",6.7,1974,nm0384276,"['nm0237597', 'nm0000891', 'nm0429923']"
tt0021153,Monte Carlo,1930.0,"Comedy,Musical,Romance",6.6,1552,nm0523932,"['nm0531776', 'nm0118014', 'nm0021502']"
tt0021156,Morocco,1930.0,"Drama,Romance",7.0,8005,nm0903049,"['nm0000011', 'nm0000017', 'nm0579663']"
tt0021165,Murder!,1930.0,"Crime,Drama,Mystery",6.3,7495,nm0000033,"['nm0003339', 'nm0054689', 'nm0042496']"
tt0021189,Not So Dumb,1930.0,"Comedy,Romance",5.8,1170,nm0896542,"['nm0203836', 'nm0637790', 'nm0352495']"
tt0021281,Raffles,1930.0,"Adventure,Crime,Drama",6.4,1169,"nm0280463,nm0195496","['nm0172903', 'nm0290215', 'nm0868456']"
tt0021309,The Story of the Fox,1937.0,"Adventure,Animation,Comedy",7.6,1684,"nm0823089,nm0823088","['nm0202405', 'nm0099679', 'nm0411664']"
tt0021310,Romance,1930.0,"Drama,Romance",5.7,1110,nm0113284,"['nm0001256', 'nm0832011', 'nm0330200']"
tt0021331,The Blood of a Poet,1932.0,Fantasy,7.2,7748,nm0168413,"['nm0729463', 'nm0998525', 'nm0142120']"
tt0021375,Enthusiasm,1930.0,Documentary,6.8,1127,nm0895048,
tt0021406,That Night's Wife,1930.0,"Crime,Drama",6.9,1047,nm0654868,"['nm0406755', 'nm0645438', 'nm0753479']"
tt0021409,Under the Roofs of Paris,1930.0,"Comedy,Drama,Musical",7.0,2594,nm0163229,"['nm0699522', 'nm0407855', 'nm0344933']"
tt0021505,The Unholy Three,1930.0,"Crime,Drama,Romance",6.7,1485,nm0176699,"['nm0151606', 'nm0497759', 'nm0637790']"
tt0021508,Up the River,1930.0,"Comedy,Crime,Drama",5.9,1452,nm0000406,"['nm0000075', 'nm0524402', 'nm0405220']"
tt0021542,Westfront 1918,1930.0,"Drama,Romance,War",7.3,2641,nm0655065,"['nm0436922', 'nm0226158', 'nm6997938']"
tt0021549,Whoopee!,1930.0,"Comedy,Musical,Romance",6.3,1262,nm0293260,"['nm0134662', 'nm0796023', 'nm0339918']"
tt0021571,Earth,1930.0,Drama,7.2,6745,nm0235590,"['nm0794548', 'nm0840935', 'nm0813216']"
tt0021577,L'Age d'Or,1930.0,"Comedy,Drama",7.2,15341,nm0000320,"['nm0595321', 'nm0529227', 'nm0479475']"
tt0021607,An American Tragedy,1931.0,"Crime,Drama,Romance",6.4,1026,nm0903049,"['nm0392004', 'nm0796662', 'nm0214168']"
tt0021622,Arrowsmith,1931.0,Drama,6.2,2137,nm0000406,"['nm0172903', 'nm0371040', 'nm0071992']"
tt0021633,The Bachelor Father,1931.0,"Comedy,Drama,Romance",6.4,1322,nm0502752,"['nm0203836', 'nm0285391', 'nm0807580']"
tt0021635,Bad Girl,1931.0,"Drama,Romance",6.4,1763,nm0097648,"['nm0007223', 'nm0251755', 'nm0326809']"
tt0021636,Bad Sister,1931.0,Drama,6.1,1610,nm0377126,"['nm0619261', 'nm0289253', 'nm0000012']"
tt0021668,The Black Camel,1931.0,"Crime,Mystery,Thriller",6.6,1791,nm0532187,"['nm0645941', 'nm0251755', 'nm0000509']"
tt0021673,Blonde Crazy,1931.0,"Comedy,Crime,Drama",7.1,2471,nm0215877,"['nm0000010', 'nm0000951', 'nm0129894']"
tt0021730,The Champ,1931.0,"Drama,Family,Sport",7.2,3838,nm0896542,"['nm0000891', 'nm0178114', 'nm0723658']"
tt0021739,The Bitch,1931.0,"Crime,Drama,Romance",7.5,5146,nm0719756,"['nm0800302', 'nm0546516', 'nm0280961']"
tt0021746,Cimarron,1931.0,"Drama,Western",5.8,7386,nm0749484,"['nm0228715', 'nm0002050', 'nm0852347']"
tt0021749,City Lights,1931.0,"Comedy,Drama,Romance",8.5,208097,nm0000122,"['nm0000122', 'nm0156039', 'nm5681967']"
tt0021750,City Streets,1931.0,"Crime,Drama,Film-Noir",7.0,2014,nm0541149,"['nm0000011', 'nm0796662', 'nm0510134']"
tt0021770,The Criminal Code,1931.0,"Crime,Drama,Romance",6.9,1538,nm0001328,"['nm0404158', 'nm0392004', 'nm0191870']"
tt0021778,"Dance, Fools, Dance",1931.0,"Crime,Drama,Romance",6.3,1360,nm0064600,"['nm0001076', 'nm0249893', 'nm0883199']"
tt0021800,Dishonored,1931.0,"Drama,Romance,War",7.2,3413,nm0903049,"['nm0000017', 'nm0000017', 'nm0572142']"
tt0021814,Dracula,1931.0,"Drama,Fantasy,Horror",7.3,62369,"nm0115218,nm0005713","['nm0000509', 'nm0151377', 'nm0543115']"
tt0021815,Drácula,1931.0,"Drama,Fantasy,Horror",7.0,5439,nm0577654,"['nm0898107', 'nm0869830', 'nm0636161']"
tt0021818,The Threepenny Opera,1931.0,"Comedy,Crime,Drama",7.2,2651,nm0655065,"['nm0286993', 'nm0502322', 'nm0624552']"
tt0021873,Five Star Final,1931.0,"Crime,Drama",7.3,2709,nm0503777,"['nm0000064', 'nm0550620', 'nm0912478']"
tt0021874,Five and Ten,1931.0,"Drama,Romance",6.4,1499,nm0502752,"['nm0203836', 'nm0001366', 'nm0071992']"
tt0021884,Frankenstein,1931.0,"Drama,Horror,Sci-Fi",7.8,83969,nm0001843,"['nm0166972', 'nm0164883', 'nm0000472']"
tt0021885,A Free Soul,1931.0,"Crime,Drama,Romance",6.6,3107,nm0113284,"['nm0790454', 'nm0001366', 'nm0000859']"
tt0021890,The Front Page,1931.0,"Comedy,Crime,Drama",6.7,3702,nm0587277,"['nm0579663', 'nm0002285', 'nm0047720']"
tt0021933,Guilty Hands,1931.0,"Crime,Drama",6.9,1091,"nm0886754,nm0000859","['nm0000859', 'nm0290215', 'nm0263004']"
tt0021985,"Hyppolit, the Butler",1931.0,Comedy,7.7,1827,nm0782804,"['nm0190771', 'nm0434097', 'nm0361859']"
tt0021992,Illicit,1931.0,"Drama,Romance",6.1,1251,nm0562845,"['nm0001766', 'nm0719686', 'nm0007220']"
tt0022000,Indiscreet,1931.0,"Comedy,Musical,Romance",6.1,1596,nm0564970,"['nm0841797', 'nm0528908', 'nm0654530']"
tt0022017,Comradeship,1931.0,"Drama,Thriller",7.5,1929,nm0655065,"['nm0334603', 'nm0436922', 'nm0123972']"
tt0022054,The Last Flight,1931.0,Drama,6.9,1428,nm0226189,"['nm0001932', 'nm0543115', 'nm0113902']"
tt0022074,The Smiling Lieutenant,1931.0,"Comedy,Musical,Romance",7.1,4268,nm0523932,"['nm0002001', 'nm0001055', 'nm0394244']"
tt0022080,Limit,1931.0,"Drama,Romance",7.0,3103,nm0670643,"['nm0107539', 'nm0721169', 'nm0774231']"
tt0022100,M,1931.0,"Crime,Mystery,Thriller",8.3,177986,nm0000485,"['nm0000048', 'nm0927145', 'nm0484737']"
tt0022111,The Maltese Falcon,1931.0,"Crime,Drama,Film-Noir",6.8,3486,nm0215877,"['nm0199841', 'nm0007220', 'nm0226502']"
tt0022119,Man of the World,1931.0,"Drama,Romance",6.1,1135,"nm0908831,nm0329066","['nm0001635', 'nm0001479', 'nm0317224']"
tt0022125,Marius,1931.0,"Comedy,Drama,Romance",7.8,2745,nm0466099,"['nm0706926', 'nm0294382', 'nm0153457']"
tt0022150,Le Million,1931.0,"Comedy,Musical",7.3,3976,nm0163229,"['nm0030246', 'nm0499151', 'nm0021342']"
tt0022153,The Miracle Woman,1931.0,"Drama,Romance",7.2,2616,nm0001008,"['nm0001766', 'nm0543115', 'nm0362742']"
tt0022158,Monkey Business,1931.0,"Comedy,Family,Musical",7.4,14683,nm0572851,"['nm0000050', 'nm0555617', 'nm2580347']"
tt0022183,Mädchen in Uniform,1931.0,"Drama,Romance",7.5,4104,"nm0755985,nm0296193","['nm0927236', 'nm0007229', 'nm0880946']"
tt0022208,Night Nurse,1931.0,"Comedy,Crime,Drama",7.0,4875,nm0920074,"['nm0001766', 'nm0528908', 'nm0000951']"
tt0022236,Other Men's Women,1930.0,"Drama,Romance",6.4,1460,nm0920074,"['nm0936728', 'nm0000802', 'nm0867538']"
tt0022251,Pardon Us,1931.0,"Comedy,Crime,Drama",6.8,2996,nm0663613,"['nm0491048', 'nm0001316', 'nm0549293']"
tt0022254,"Parlor, Bedroom and Bath",1931.0,Comedy,6.1,1083,nm0781292,"['nm0000036', 'nm0339307', 'nm0219666']"
tt0022264,The Phantom of Paris,1931.0,"Drama,Thriller",6.5,1428,nm0731910,"['nm0318105', 'nm0404885', 'nm0832011']"
tt0022268,Platinum Blonde,1931.0,"Comedy,Romance",6.7,3851,nm0001008,"['nm0001318', 'nm0949835', 'nm0931551']"
tt0022276,Possessed,1931.0,"Drama,Romance",6.9,2449,nm0113284,"['nm0001076', 'nm0000022', 'nm0285922']"
tt0022279,Private Lives,1931.0,"Comedy,Drama,Romance",6.7,1430,nm0291548,"['nm0790454', 'nm0599910', 'nm0219666']"
tt0022286,The Public Enemy,1931.0,"Crime,Drama",7.6,24018,nm0920074,"['nm0000010', 'nm0001318', 'nm0940589']"
tt0022335,Safe in Hell,1931.0,"Crime,Drama,Romance",6.9,2249,nm0920074,"['nm0533108', 'nm0007219', 'nm0363753']"
tt0022357,The Secret 6,1931.0,"Crime,Drama",6.3,1184,nm0384276,"['nm0000891', 'nm0832011', 'nm0113902']"
tt0022386,The Sin of Madelon Claudet,1931.0,"Crime,Drama,Romance",6.6,1248,nm0783629,"['nm0371040', 'nm0832011', 'nm0358076']"
tt0022395,The Skin Game,1931.0,Drama,5.7,3820,nm0000033,"['nm0350324', 'nm0260728', 'nm0289795']"
tt0022397,Skippy,1931.0,"Comedy,Drama,Family",6.3,1111,nm0851537,"['nm0178114', 'nm0176851', 'nm0338191']"
tt0022403,Smart Money,1931.0,"Crime,Drama",6.8,2335,nm0337586,"['nm0000064', 'nm0000010', 'nm0460477']"
tt0022436,Street Scene,1931.0,"Drama,Romance",7.6,2288,nm0896542,"['nm0796662', 'nm0171873', 'nm0852347']"
tt0022453,Susan Lenox (Her Fall and Rise),1931.0,"Drama,Romance",6.3,1402,nm0502752,"['nm0001256', 'nm0000022', 'nm0380965']"
tt0022454,Svengali,1931.0,"Drama,Horror,Romance",6.8,2740,nm0562845,"['nm0000858', 'nm0550620', 'nm0187981']"
tt0022458,Tabu: A Story of the South Seas,1931.0,"Adventure,Drama,Romance",7.4,6711,nm0003638,"['nm0156617', 'nm0558038', 'nm0386979']"
tt0022469,Ten Cents a Dance,1931.0,"Crime,Drama,Romance",6.5,1094,"nm0000859,nm0125636","['nm0001766', 'nm0007220', 'nm0654530']"
tt0022485,Tokyo Chorus,1931.0,"Comedy,Drama",7.1,1650,nm0654868,"['nm0645438', 'nm0944941', 'nm0837424']"
tt0022489,Tonight or Never,1931.0,"Comedy,Romance",6.5,1789,nm0503777,"['nm0841797', 'nm0002048', 'nm0804375']"
tt0022495,Trader Horn,1931.0,"Action,Adventure,Drama",6.1,1269,nm0886754,"['nm0002503', 'nm0095693', 'nm0719121']"
tt0022550,Waterloo Bridge,1931.0,"Drama,Romance,War",7.4,3354,nm0001843,"['nm0164883', 'nm0599766', 'nm0515967']"
